,entry_date,transaction_time,customer_id,age_code,residence_area,product_subclass,product_id,amount,asset,sales_price,age_range,age_min,age_max,age_center
1416,2016-12-26,2001-01-21,01914931  ,C,C,560401,4710043355437,2,558,790,30-34,30.0,34.0,32.0
1417,2016-12-26,2001-01-21,01893878  ,E,E,100502,4710294150300,3,168,214,40-44,40.0,44.0,42.0
1418,2016-12-26,2001-01-21,02073095  ,D,C,130316,4711437000162,2,200,238,35-39,35.0,39.0,37.0
1419,2016-12-26,2001-01-21,02043234  ,D,E,100505,4715545050293,4,32,40,35-39,35.0,39.0,37.0
1420,2016-12-26,2001-01-21,02098555  ,A,C,100321,4711300986623,1,160,209,0-25,0.0,25.0,12.5
1421,2016-12-26,2001-01-21,01985863  ,C,A,560402,4710043004120,1,555,569,30-34,30.0,34.0,32.0
1422,2016-12-26,2001-01-21,02153254  ,E,A,100110,4710035313414,2,42,56,40-44,40.0,44.0,42.0
1423,2016-12-26,2001-01-21,01859324  ,E,E,110217,4710892632017,1,185,199,40-44,40.0,44.0,42.0
1424,2016-12-26,2001-01-21,01961652  ,E,G,110513,4710868503815,1,25,32,40-44,40.0,44.0,42.0
1425,2016-12-26,2001-01-21,02124957  ,C,C,530116,4710032502125,1,80,79,30-34,30.0,34.0,32.0
1426,2016-12-26,2001-01-21,02075389  ,I,F,100303,4712172010010,1,49,56,60-64,60.0,64.0,62.0
1427,2016-12-26,2001-01-21,02045832  ,D,E,100312,0037000440147,1,33,47,35-39,35.0,39.0,37.0
1428,2016-12-26,2001-01-21,02156163  ,A,G,100301,4712494212376,1,26,35,0-25,0.0,25.0,12.5
1429,2016-12-26,2001-01-21,02107875  ,B,F,100511,4710632001356,1,12,15,25-29,25.0,29.0,27.0
1430,2016-12-26,2001-01-21,01972184  ,D,E,120103,4710011406123,1,23,29,35-39,35.0,39.0,37.0
1431,2016-12-26,2001-01-21,02019321  ,A,E,500804,93457552     ,1,19,24,0-25,0.0,25.0,12.5
1432,2016-12-26,2001-01-21,02031514  ,B,F,100112,4710035350006,2,364,376,25-29,25.0,29.0,27.0
1433,2016-12-26,2001-01-21,02165028  ,H,E,100215,4710126310056,1,157,195,55-59,55.0,59.0,57.0
1434,2016-12-26,2001-01-21,02165028  ,H,E,110102,4710311107102,1,20,28,55-59,55.0,59.0,57.0
1435,2016-12-26,2001-01-21,02125534  ,C,E,540209,20370688     ,1,40,49,30-34,30.0,34.0,32.0
1436,2016-12-26,2001-01-21,02156712  ,A,F,130102,4711022300011,1,19,25,0-25,0.0,25.0,12.5
1437,2016-12-26,2001-01-21,02109954  ,I,E,130401,4711587808946,1,105,123,60-64,60.0,64.0,62.0
1438,2016-12-26,2001-01-21,02083155  ,F,C,730312,20435820     ,1,400,448,45-49,45.0,49.0,47.0
1439,2016-12-26,2001-01-21,02153254  ,E,A,100311,4710140502406,1,240,199,40-44,40.0,44.0,42.0
1440,2016-12-26,2001-01-21,02153254  ,E,A,530302,4710363502016,1,60,59,40-44,40.0,44.0,42.0
1441,2016-12-26,2001-01-21,01543308  ,C,G,110507,4710626622857,2,200,236,30-34,30.0,34.0,32.0
1442,2016-12-26,2001-01-21,01270150  ,E,A,520316,8003734018985,1,32,46,40-44,40.0,44.0,42.0
1443,2016-12-26,2001-01-21,00950169  ,C,E,130204,4710063312168,1,112,117,30-34,30.0,34.0,32.0
1444,2016-12-26,2001-01-21,00302647  ,F,F,120103,4710011401142,1,23,29,45-49,45.0,49.0,47.0
1445,2016-12-26,2001-01-21,00645638  ,B,E,110118,4710012132137,1,35,42,25-29,25.0,29.0,27.0
1446,2016-12-26,2001-01-21,02165028  ,H,E,100512,0719859796124,1,24,28,55-59,55.0,59.0,57.0
1447,2016-12-26,2001-01-21,02095646  ,C,F,100505,4710018004704,1,35,37,30-34,30.0,34.0,32.0
1448,2016-12-26,2001-01-21,02169866  ,F,E,120103,4710011401128,3,69,87,45-49,45.0,49.0,47.0
1449,2016-12-26,2001-01-21,01991741  ,C,E,130205,4710088433312,1,11,12,30-34,30.0,34.0,32.0
1450,2016-12-26,2001-01-21,01706062  ,B,C,100507,4710626055310,2,68,52,25-29,25.0,29.0,27.0
1451,2016-12-26,2001-01-21,01838428  ,D,C,100302,4710603011018,1,42,55,35-39,35.0,39.0,37.0
1452,2016-12-26,2001-01-21,01661781  ,G,A,120103,4711524000891,1,23,26,50-54,50.0,54.0,52.0
1453,2016-12-26,2001-01-21,01644739  ,E,E,120115,4714242862710,1,34,48,40-44,40.0,44.0,42.0
1454,2016-12-26,2001-01-21,00021128  ,C,E,130208,4710126193789,1,15,20,30-34,30.0,34.0,32.0
1455,2016-12-26,2001-01-21,01368284  ,C,E,712201,0033697235004,1,1619,1890,30-34,30.0,34.0,32.0
1456,2016-12-26,2001-01-21,01429534  ,F,E,100205,4710015103370,1,70,85,45-49,45.0,49.0,47.0
1457,2016-12-26,2001-01-21,01553048  ,E,C,100305,4711481100054,1,55,75,40-44,40.0,44.0,42.0
1458,2016-12-26,2001-01-21,01714616  ,D,E,300423,4711109002098,1,105,149,35-39,35.0,39.0,37.0
1459,2016-12-26,2001-01-21,01429534  ,F,E,100109,4710047512614,1,158,168,45-49,45.0,49.0,47.0
1460,2016-12-26,2001-01-21,01721799  ,G,D,100306,4712476800003,1,65,79,50-54,50.0,54.0,52.0
1461,2016-12-26,2001-01-21,02069319  ,F,G,100515,4710126193024,1,58,66,45-49,45.0,49.0,47.0
1462,2016-12-26,2001-01-21,00195195  ,G,E,100322,4710174053691,1,242,269,50-54,50.0,54.0,52.0
1463,2016-12-26,2001-01-21,01949780  ,F,G,110136,4710088410207,1,44,55,45-49,45.0,49.0,47.0
1464,2016-12-26,2001-01-21,02127866  ,I,G,110508,4711186600095,2,42,52,60-64,60.0,64.0,62.0
1465,2016-12-26,2001-01-21,01505870  ,F,E,120205,4711634002488,2,184,212,45-49,45.0,49.0,47.0
1466,2016-12-26,2001-01-21,00587273  ,D,C,100102,0040000757320,1,69,85,35-39,35.0,39.0,37.0
1467,2016-12-26,2001-01-21,01438819  ,C,E,100217,8801019421013,1,47,55,30-34,30.0,34.0,32.0
1468,2016-12-26,2001-01-21,01013412  ,E,F,530205,4710731012130,1,34,45,40-44,40.0,44.0,42.0
1469,2016-12-26,2001-01-21,01013412  ,E,F,110518,4710626210955,1,69,81,40-44,40.0,44.0,42.0
1470,2016-12-26,2001-01-21,01048230  ,C,F,560402,4710498124350,1,403,459,30-34,30.0,34.0,32.0
1471,2016-12-26,2001-01-21,01379891  ,E,F,100102,5998710132461,1,79,109,40-44,40.0,44.0,42.0
1472,2016-12-26,2001-01-21,01935547  ,D,B,500201,4710291138134,2,190,210,35-39,35.0,39.0,37.0
1473,2016-12-26,2001-01-21,00203838  ,F,E,130304,4712542000351,1,30,37,45-49,45.0,49.0,47.0
1474,2016-12-26,2001-01-21,01801170  ,F,E,130101,47106710     ,1,21,26,45-49,45.0,49.0,47.0
1475,2016-12-26,2001-01-21,02158600  ,D,E,560402,4808591411153,1,166,279,35-39,35.0,39.0,37.0
1476,2016-12-26,2001-01-21,02158600  ,D,E,100205,4710132660961,1,18,22,35-39,35.0,39.0,37.0
1477,2016-12-26,2001-01-21,02118741  ,E,D,530501,4710661202571,1,52,69,40-44,40.0,44.0,42.0
1478,2016-12-26,2001-01-21,01750713  ,D,E,100317,4712697490816,2,84,98,35-39,35.0,39.0,37.0
1479,2016-12-26,2001-01-21,02134475  ,D,F,120103,4710011406123,2,46,58,35-39,35.0,39.0,37.0
1480,2016-12-26,2001-01-21,02095943  ,A,F,110405,4712598000015,1,34,47,0-25,0.0,25.0,12.5
1481,2016-12-26,2001-01-21,00313117  ,D,E,100210,4713205070919,1,61,79,35-39,35.0,39.0,37.0
1482,2016-12-26,2001-01-21,00956307  ,D,E,100106,4901550152484,1,45,55,35-39,35.0,39.0,37.0
1483,2016-12-26,2001-01-21,01646979  ,E,B,100106,4901550152484,1,45,52,40-44,40.0,44.0,42.0
1484,2016-12-26,2001-01-21,00765220  ,D,G,500203,4712425010446,1,98,102,35-39,35.0,39.0,37.0
1485,2016-12-26,2001-01-21,00765220  ,D,G,100210,4713205070919,2,122,158,35-39,35.0,39.0,37.0
1486,2016-12-26,2001-01-21,02064413  ,F,E,130303,4531907002102,1,90,115,45-49,45.0,49.0,47.0
1487,2016-12-26,2001-01-21,01590074  ,F,F,110217,4710265847666,3,540,413,45-49,45.0,49.0,47.0
1488,2016-12-26,2001-01-21,00915892  ,J,G,110812,4710626213314,1,23,27,65-120,65.0,120.0,92.5
1489,2016-12-26,2001-01-21,01696486  ,G,E,500102,2250271000034,1,20,30,50-54,50.0,54.0,52.0
1490,2016-12-26,2001-01-21,01707663  ,C,D,110401,4710088410443,1,44,55,30-34,30.0,34.0,32.0
1491,2016-12-26,2001-01-21,01568677  ,D,A,110508,0051000135568,1,23,30,35-39,35.0,39.0,37.0
1492,2016-12-26,2001-01-21,01604740  ,C,F,100505,4710018004605,1,35,37,30-34,30.0,34.0,32.0
1493,2016-12-26,2001-01-21,01914566  ,H,G,100304,4710852001051,1,60,76,55-59,55.0,59.0,57.0
1494,2016-12-26,2001-01-21,00576642  ,D,E,530404,4710205005750,1,161,199,35-39,35.0,39.0,37.0
1495,2016-12-26,2001-01-21,00218801  ,C,E,100210,4711269679024,1,57,59,30-34,30.0,34.0,32.0
1496,2016-12-26,2001-01-21,01558302  ,E,E,120103,4710011432825,1,26,33,40-44,40.0,44.0,42.0
1497,2016-12-26,2001-01-21,01058093  ,F,F,520437,4716514525002,1,120,179,45-49,45.0,49.0,47.0
1498,2016-12-26,2001-01-21,01970029  ,C,F,570315,4711785207008,1,70,99,30-34,30.0,34.0,32.0
1499,2016-12-26,2001-01-21,01607239  ,D,C,100507,4710105080048,1,53,68,35-39,35.0,39.0,37.0
1500,2016-12-26,2001-01-21,01471830  ,E,C,100512,0719859796117,1,24,28,40-44,40.0,44.0,42.0
1501,2016-12-26,2001-01-21,00446488  ,D,E,100212,4712482050010,1,26,35,35-39,35.0,39.0,37.0
1502,2016-12-26,2001-01-21,01487411  ,D,C,100503,6001240100059,1,51,58,35-39,35.0,39.0,37.0
1503,2016-12-26,2001-01-21,01645057  ,B,E,500210,4710291101039,2,160,178,25-29,25.0,29.0,27.0
1504,2016-12-26,2001-01-21,00601474  ,D,F,500707,4714854888269,1,43,59,35-39,35.0,39.0,37.0
1505,2016-12-26,2001-01-21,02122069  ,I,E,100505,4710154615208,1,213,239,60-64,60.0,64.0,62.0
1506,2016-12-26,2001-01-21,02166896  ,A,E,110136,4710254049521,5,170,175,0-25,0.0,25.0,12.5
1507,2016-12-26,2001-01-21,00439725  ,H,E,100504,4710085104116,2,166,178,55-59,55.0,59.0,57.0
1508,2016-12-26,2001-01-21,00616805  ,B,G,100510,4710043004731,1,223,275,25-29,25.0,29.0,27.0
1509,2016-12-26,2001-01-21,00085335  ,E,F,731302,4719856840024,1,89,129,40-44,40.0,44.0,42.0
1510,2016-12-26,2001-01-22,00309448  ,E,E,130208,4710339772115,1,17,23,40-44,40.0,44.0,42.0
1511,2016-12-26,2001-01-22,00792905  ,D,E,100512,0719859796124,2,48,56,35-39,35.0,39.0,37.0
1512,2016-12-26,2001-01-21,01632460  ,F,H,110208,4711408000191,1,5,8,45-49,45.0,49.0,47.0
1513,2016-12-26,2001-01-21,01670424  ,F,C,130317,20571009     ,2,114,170,45-49,45.0,49.0,47.0
1514,2016-12-26,2001-01-21,01570311  ,D,C,100112,4901088521806,1,21,29,35-39,35.0,39.0,37.0
1515,2016-12-26,2001-01-21,02113012  ,D,D,120103,4710011401142,5,115,145,35-39,35.0,39.0,37.0
1516,2016-12-26,2001-01-21,02158501  ,F,E,100110,4901550332077,1,33,39,45-49,45.0,49.0,47.0
1517,2016-12-26,2001-01-22,00681162  ,E,F,100205,4710162000072,3,60,78,40-44,40.0,44.0,42.0
1518,2016-12-26,2001-01-22,00441742  ,E,C,110217,4711045228156,4,1400,1560,40-44,40.0,44.0,42.0
1519,2016-12-26,2001-01-22,00463874  ,G,F,110401,4710088410382,1,44,55,50-54,50.0,54.0,52.0
1520,2016-12-26,2001-01-22,00727983  ,D,F,110505,4711258004509,2,192,198,35-39,35.0,39.0,37.0
1521,2016-12-26,2001-01-22,00070249  ,E,E,520424,4710017023010,1,27,39,40-44,40.0,44.0,42.0
1522,2016-12-26,2001-01-22,00441742  ,E,C,110121,4710134023214,1,44,52,40-44,40.0,44.0,42.0
1523,2016-12-26,2001-01-22,00576055  ,E,E,760564,4719111200129,2,150,198,40-44,40.0,44.0,42.0
1524,2016-12-26,2001-01-22,00381482  ,F,E,110109,4710043552102,1,192,208,45-49,45.0,49.0,47.0
1525,2016-12-26,2001-01-22,00691734  ,D,E,730719,4718647901043,1,350,490,35-39,35.0,39.0,37.0
1526,2016-12-26,2001-01-22,01034561  ,E,E,520473,4711713390031,4,160,196,40-44,40.0,44.0,42.0
1527,2016-12-26,2001-01-22,00515238  ,D,E,760130,4714910170307,1,30,48,35-39,35.0,39.0,37.0
1528,2016-12-26,2001-01-22,01081329  ,I,F,130314,4710012331554,1,45,58,60-64,60.0,64.0,62.0
1529,2016-12-26,2001-01-22,00821315  ,E,D,120103,4710011401142,1,23,29,40-44,40.0,44.0,42.0
1530,2016-12-26,2001-01-22,00506847  ,E,E,760205,20524852     ,1,90,125,40-44,40.0,44.0,42.0
1531,2016-12-26,2001-01-22,00268653  ,D,E,100301,4710603013425,1,88,99,35-39,35.0,39.0,37.0
1532,2016-12-26,2001-01-22,00063449  ,F,E,100504,4710085104130,1,83,94,45-49,45.0,49.0,47.0
1533,2016-12-26,2001-01-22,01313925  ,E,F,130201,4710105045450,1,15,20,40-44,40.0,44.0,42.0
1534,2016-12-26,2001-01-22,01058888  ,F,F,110509,4710063138034,2,40,50,45-49,45.0,49.0,47.0
1535,2016-12-26,2001-01-22,01297157  ,D,E,110402,4710088414328,1,53,72,35-39,35.0,39.0,37.0
1536,2016-12-26,2001-01-22,00631020  ,C,E,530502,4710120560129,1,55,69,30-34,30.0,34.0,32.0
1537,2016-12-26,2001-01-22,00941440  ,D,E,530101,4710049001963,1,54,69,35-39,35.0,39.0,37.0
1538,2016-12-26,2001-01-22,00657914  ,C,F,100512,0719859796117,1,24,28,30-34,30.0,34.0,32.0
1539,2016-12-26,2001-01-22,00922647  ,E,E,100204,4714125969963,1,68,89,40-44,40.0,44.0,42.0
1540,2016-12-26,2001-01-22,00988643  ,I,E,110119,4711258002505,1,61,75,60-64,60.0,64.0,62.0
1541,2016-12-26,2001-01-22,00929707  ,J,F,130317,4713327005035,2,24,27,65-120,65.0,120.0,92.5
1542,2016-12-26,2001-01-22,01156843  ,F,F,110327,4710943101172,1,19,25,45-49,45.0,49.0,47.0
1543,2016-12-26,2001-01-22,01139792  ,F,D,100414,8886300001501,1,72,89,45-49,45.0,49.0,47.0
1544,2016-12-26,2001-01-22,00988940  ,J,F,110411,4710085120468,1,19,21,65-120,65.0,120.0,92.5
1545,2016-12-26,2001-01-22,01302561  ,C,E,320507,20568450     ,1,877,1152,30-34,30.0,34.0,32.0
1546,2016-12-26,2001-01-22,00900317  ,D,E,110138,4711985005572,1,46,62,35-39,35.0,39.0,37.0
1547,2016-12-26,2001-01-22,01030259  ,B,F,100301,4712494212246,1,26,35,25-29,25.0,29.0,27.0
1548,2016-12-26,2001-01-22,00073011  ,B,E,530205,4710094021572,1,71,95,25-29,25.0,29.0,27.0
1549,2016-12-26,2001-01-22,01402674  ,J,E,100505,4710018004605,1,35,37,65-120,65.0,120.0,92.5
1550,2016-12-26,2001-01-22,01535099  ,E,E,100101,4710430000124,1,38,45,40-44,40.0,44.0,42.0
1551,2016-12-26,2001-01-22,00862028  ,E,E,130102,4710105002026,3,33,40,40-44,40.0,44.0,42.0
1552,2016-12-26,2001-01-22,01359145  ,J,F,130305,4719581980231,2,124,196,65-120,65.0,120.0,92.5
1553,2016-12-26,2001-01-22,01521344  ,E,C,130106,4711022100024,2,34,42,40-44,40.0,44.0,42.0
1554,2016-12-26,2001-01-22,01561166  ,G,E,110136,4903307595940,1,257,328,50-54,50.0,54.0,52.0
1555,2016-12-26,2001-01-22,00946148  ,G,E,110411,4710085172702,3,60,66,50-54,50.0,54.0,52.0
1556,2016-12-26,2001-01-22,00218719  ,E,E,100213,4710304110140,1,155,184,40-44,40.0,44.0,42.0
1557,2016-12-26,2001-01-22,00309448  ,E,E,320509,4710347994387,10,600,850,40-44,40.0,44.0,42.0
1558,2016-12-26,2001-01-22,00135788  ,F,E,110401,4710110510523,1,45,55,45-49,45.0,49.0,47.0
1559,2016-12-26,2001-01-22,00214339  ,D,E,500316,4901987223764,1,135,185,35-39,35.0,39.0,37.0
1560,2016-12-26,2001-01-22,00025805  ,C,E,100208,4710085121007,2,38,48,30-34,30.0,34.0,32.0
1561,2016-12-26,2001-01-22,00463874  ,G,F,130106,4710583110015,1,18,22,50-54,50.0,54.0,52.0
1562,2016-12-26,2001-01-22,00478175  ,D,F,100108,7610700605646,1,107,132,35-39,35.0,39.0,37.0
1563,2016-12-26,2001-01-22,01365719  ,E,F,501002,4718176128300,1,75,106,40-44,40.0,44.0,42.0
1564,2016-12-26,2001-01-22,01406603  ,C,C,110508,9300644131735,2,48,58,30-34,30.0,34.0,32.0
1565,2016-12-26,2001-01-22,01359145  ,J,F,100324,7231254880206,1,50,59,65-120,65.0,120.0,92.5
1566,2016-12-26,2001-01-22,00030281  ,E,E,130317,20570972     ,1,57,85,40-44,40.0,44.0,42.0
1567,2016-12-26,2001-01-22,01207811  ,D,C,100515,4710154059804,1,59,69,35-39,35.0,39.0,37.0
1568,2016-12-26,2001-01-22,00478175  ,D,F,100103,4710126040663,1,64,75,35-39,35.0,39.0,37.0
1569,2016-12-26,2001-01-22,00302890  ,D,E,100310,4710030112203,1,72,99,35-39,35.0,39.0,37.0
1570,2016-12-26,2001-01-22,00173049  ,G,G,500542,0051131763364,1,65,87,50-54,50.0,54.0,52.0
1571,2016-12-26,2001-01-22,01450941  ,F,E,100305,4715874000655,1,45,55,45-49,45.0,49.0,47.0
1572,2016-12-26,2001-01-22,01492347  ,G,E,100106,4901630004139,1,35,48,50-54,50.0,54.0,52.0
1573,2016-12-26,2001-01-22,01557428  ,D,F,130305,0614632330017,1,116,128,35-39,35.0,39.0,37.0
1574,2016-12-26,2001-01-22,01492514  ,G,E,110401,4710088410610,1,19,26,50-54,50.0,54.0,52.0
1575,2016-12-26,2001-01-22,01387667  ,C,D,100311,4710140103009,1,195,209,30-34,30.0,34.0,32.0
1576,2016-12-26,2001-01-22,01490152  ,E,D,110106,4710559123698,2,98,126,40-44,40.0,44.0,42.0
1577,2016-12-26,2001-01-22,01406603  ,C,C,100311,4710022101208,1,187,198,30-34,30.0,34.0,32.0
1578,2016-12-26,2001-01-22,01624304  ,D,E,500201,4712425010712,1,121,129,35-39,35.0,39.0,37.0
1579,2016-12-26,2001-01-22,01595260  ,C,F,100206,4901988446612,1,29,40,30-34,30.0,34.0,32.0
1580,2016-12-26,2001-01-22,01643046  ,D,F,110811,4710626111252,1,61,68,35-39,35.0,39.0,37.0
1581,2016-12-26,2001-01-22,01372489  ,D,E,100409,4710508101517,1,57,75,35-39,35.0,39.0,37.0
1582,2016-12-26,2001-01-22,01700923  ,F,A,130203,4710105011059,1,22,26,45-49,45.0,49.0,47.0
1583,2016-12-26,2001-01-22,01570083  ,F,A,100312,4710543111076,2,64,76,45-49,45.0,49.0,47.0
1584,2016-12-26,2001-01-22,01569322  ,B,C,715911,4902520162847,1,114,169,25-29,25.0,29.0,27.0
1585,2016-12-26,2001-01-22,01459821  ,H,E,500311,4710466103080,1,46,60,55-59,55.0,59.0,57.0
1586,2016-12-26,2001-01-22,01600483  ,D,E,110117,4710685443837,1,81,85,35-39,35.0,39.0,37.0
1587,2016-12-26,2001-01-22,01645781  ,D,F,110804,4711001302104,2,128,138,35-39,35.0,39.0,37.0
1588,2016-12-26,2001-01-22,01632699  ,E,E,130206,4711080040195,1,47,57,40-44,40.0,44.0,42.0
1589,2016-12-26,2001-01-22,01643046  ,D,F,100406,9556001911001,1,214,254,35-39,35.0,39.0,37.0
1590,2016-12-26,2001-01-22,01635966  ,G,C,100324,0723125485032,1,42,52,50-54,50.0,54.0,52.0
1591,2016-12-26,2001-01-22,01620757  ,D,C,120203,4715875000029,1,228,286,35-39,35.0,39.0,37.0
1592,2016-12-26,2001-01-22,01657951  ,E,E,120103,4710011401128,2,46,58,40-44,40.0,44.0,42.0
1593,2016-12-26,2001-01-22,01635966  ,G,C,100501,4711186400183,1,76,89,50-54,50.0,54.0,52.0
1594,2016-12-26,2001-01-22,01700527  ,B,F,530101,4710032500879,1,46,72,25-29,25.0,29.0,27.0
1595,2016-12-26,2001-01-22,01680195  ,E,E,100212,8801019930744,1,50,62,40-44,40.0,44.0,42.0
1596,2016-12-26,2001-01-22,01676945  ,D,F,100205,4711269680839,1,52,65,35-39,35.0,39.0,37.0
1597,2016-12-26,2001-01-22,01687088  ,G,E,110334,4711209055055,1,50,64,50-54,50.0,54.0,52.0
1598,2016-12-26,2001-01-22,01661569  ,D,G,120104,4719858120025,1,100,108,35-39,35.0,39.0,37.0
1599,2016-12-26,2001-01-22,01651720  ,K,C,100323,0723125481973,1,40,48,,,,
1600,2016-12-26,2001-01-22,01746235  ,C,F,110814,4710008122104,1,32,42,30-34,30.0,34.0,32.0
1601,2016-12-26,2001-01-22,01702804  ,D,G,100322,4710174053691,1,242,269,35-39,35.0,39.0,37.0
1602,2016-12-26,2001-01-22,01847796  ,E,F,740105,4711863180087,1,58,85,40-44,40.0,44.0,42.0
1603,2016-12-26,2001-01-22,01693836  ,D,F,120108,4710357303803,1,35,44,35-39,35.0,39.0,37.0
1604,2016-12-26,2001-01-22,01766714  ,F,E,100317,4712697490816,4,168,196,45-49,45.0,49.0,47.0
1605,2016-12-26,2001-01-22,01757873  ,C,G,530102,4710032500893,2,170,210,30-34,30.0,34.0,32.0
1606,2016-12-26,2001-01-22,01867510  ,J,E,120103,4710030346059,1,16,21,65-120,65.0,120.0,92.5
1607,2016-12-26,2001-01-22,01839067  ,C,D,130205,4710105046013,1,47,52,30-34,30.0,34.0,32.0
1608,2016-12-26,2001-01-22,01762846  ,E,E,720136,4714008430207,1,175,250,40-44,40.0,44.0,42.0
1609,2016-12-26,2001-01-22,01893878  ,E,E,761101,4715006140075,2,74,94,40-44,40.0,44.0,42.0
1610,2016-12-26,2001-01-22,01868951  ,I,F,110119,4711258007371,1,131,147,60-64,60.0,64.0,62.0
1611,2016-12-26,2001-01-22,01888874  ,D,E,130317,20570910     ,1,123,175,35-39,35.0,39.0,37.0
1612,2016-12-26,2001-01-22,01768084  ,C,G,500301,4711254012034,1,69,94,30-34,30.0,34.0,32.0
1613,2016-12-26,2001-01-22,01742916  ,E,E,500201,4710908131534,1,133,127,40-44,40.0,44.0,42.0
1614,2016-12-26,2001-01-22,01797138  ,D,F,110322,4712614562107,1,22,29,35-39,35.0,39.0,37.0
1615,2016-12-26,2001-01-22,01737318  ,I,F,714601,20562670     ,1,1857,2190,60-64,60.0,64.0,62.0
1616,2016-12-26,2001-01-22,01666793  ,H,E,120106,4710011402033,2,44,54,55-59,55.0,59.0,57.0
1617,2016-12-26,2001-01-22,01848335  ,K,H,110406,4711123600065,1,54,71,,,,
1618,2016-12-26,2001-01-22,01926781  ,F,F,520204,4711713310244,1,22,32,45-49,45.0,49.0,47.0
1619,2016-12-26,2001-01-22,01976717  ,C,C,500804,93362993     ,6,114,144,30-34,30.0,34.0,32.0
1620,2016-12-26,2001-01-22,01867701  ,B,F,560104,4901301045805,1,54,69,25-29,25.0,29.0,27.0
1621,2016-12-26,2001-01-22,01936971  ,F,F,530301,4710186064364,1,160,202,45-49,45.0,49.0,47.0
1622,2016-12-26,2001-01-22,01766745  ,E,G,500805,4714005055052,1,33,47,40-44,40.0,44.0,42.0
1623,2016-12-26,2001-01-22,01830934  ,D,H,530302,4710363502009,1,31,33,35-39,35.0,39.0,37.0
1624,2016-12-26,2001-01-22,01772029  ,J,F,530202,4711144110031,1,57,71,65-120,65.0,120.0,92.5
1625,2016-12-26,2001-01-22,02050263  ,D,E,100106,4014400901573,2,194,216,35-39,35.0,39.0,37.0
1626,2016-12-26,2001-01-22,02020266  ,A,E,530211,4710731041901,1,56,85,0-25,0.0,25.0,12.5
1627,2016-12-26,2001-01-22,01981094  ,B,B,780510,4712814168888,1,48,69,25-29,25.0,29.0,27.0
1628,2016-12-26,2001-01-22,01960648  ,F,E,110411,4710085120093,1,20,22,45-49,45.0,49.0,47.0
1629,2016-12-26,2001-01-22,02049762  ,B,F,501001,4712987150086,1,145,199,25-29,25.0,29.0,27.0
1630,2016-12-26,2001-01-22,02057019  ,E,G,100210,4711269679024,1,50,59,40-44,40.0,44.0,42.0
1631,2016-12-26,2001-01-22,02080925  ,E,E,710301,4714692002216,1,820,868,40-44,40.0,44.0,42.0
1632,2016-12-26,2001-01-22,02144115  ,E,E,120101,4710093080044,1,91,99,40-44,40.0,44.0,42.0
1633,2016-12-26,2001-01-22,02160917  ,I,C,100507,4710105080048,4,212,258,60-64,60.0,64.0,62.0
1634,2016-12-26,2001-01-22,02023434  ,C,C,100102,4710098150193,1,90,109,30-34,30.0,34.0,32.0
1635,2016-12-26,2001-01-22,01234567  ,D,E,110117,4710012111019,1,55,65,35-39,35.0,39.0,37.0
1636,2016-12-26,2001-01-22,02173061  ,C,D,300606,4973167119075,1,142,207,30-34,30.0,34.0,32.0
1637,2016-12-26,2001-01-22,01867701  ,B,F,560201,4711553171531,1,176,199,25-29,25.0,29.0,27.0
1638,2016-12-26,2001-01-22,02038391  ,E,G,130317,4713327005035,3,36,42,40-44,40.0,44.0,42.0
1639,2016-12-26,2001-01-22,01907803  ,B,E,100102,0040000757320,1,69,85,25-29,25.0,29.0,27.0
1640,2016-12-26,2001-01-22,01234567  ,D,E,130204,4710105024127,1,13,16,35-39,35.0,39.0,37.0
1641,2016-12-26,2001-01-22,02172712  ,I,B,100324,7231254880206,1,50,59,60-64,60.0,64.0,62.0
1642,2016-12-26,2001-01-22,02128269  ,F,C,320402,20456245     ,1,841,1152,45-49,45.0,49.0,47.0
1643,2016-12-26,2001-01-22,02144061  ,A,E,300423,4901872810406,1,60,85,0-25,0.0,25.0,12.5
1644,2016-12-26,2001-01-22,01926538  ,D,E,110118,4710046055167,2,48,60,35-39,35.0,39.0,37.0
1645,2016-12-26,2001-01-22,02050041  ,J,E,110109,4710043552102,1,192,208,65-120,65.0,120.0,92.5
1646,2016-12-26,2001-01-22,02091228  ,C,A,712901,4902704881052,2,36,42,30-34,30.0,34.0,32.0
1647,2016-12-26,2001-01-22,02128184  ,D,E,130317,4713327005035,2,24,28,35-39,35.0,39.0,37.0
1648,2016-12-26,2001-01-22,01883619  ,C,F,130106,4711022100017,2,32,36,30-34,30.0,34.0,32.0
1649,2016-12-26,2001-01-22,02084244  ,J,F,110129,0052500058333,1,60,75,65-120,65.0,120.0,92.5
1650,2016-12-26,2001-01-22,02172712  ,I,B,110811,4710626111252,1,61,68,60-64,60.0,64.0,62.0
1651,2016-12-26,2001-01-22,02172941  ,C,B,100102,0040000757320,2,138,178,30-34,30.0,34.0,32.0
1652,2016-12-26,2001-01-22,02140674  ,F,E,100505,4710154015138,1,35,38,45-49,45.0,49.0,47.0
1653,2016-12-26,2001-01-22,02120850  ,E,F,130106,4711022100031,1,16,18,40-44,40.0,44.0,42.0
1654,2016-12-26,2001-01-22,02142678  ,G,F,100306,4710022391708,1,67,85,50-54,50.0,54.0,52.0
1655,2016-12-26,2001-01-22,00022927  ,H,E,110217,4719090900065,1,150,119,55-59,55.0,59.0,57.0
